from_stop_id,to_stop_id,peak,amount
lirr142,lirr50,False,925
lirr142,lirr50,True,1250
lirr142,lirr55,False,925
lirr142,lirr55,True,1250
lirr142,lirr85,False,325
lirr142,lirr85,True,325
lirr142,lirr90,False,925
lirr142,lirr90,True,1250
lirr148,lirr1,False,1025
lirr148,lirr1,True,1400
lirr148,lirr100,False,1425
lirr148,lirr100,True,1975
lirr148,lirr101,False,925
lirr148,lirr101,True,1250
lirr148,lirr102,False,775
lirr148,lirr102,True,1075
lirr148,lirr111,False,1425
lirr148,lirr111,True,1975
lirr148,lirr113,False,1025
lirr148,lirr113,True,1400
lirr148,lirr114,False,925
lirr148,lirr114,True,1250
lirr148,lirr117,False,1200
lirr148,lirr117,True,1675
lirr148,lirr119,False,775
lirr148,lirr119,True,1075
lirr148,lirr122,False,775
lirr148,lirr122,True,1075
lirr148,lirr123,False,1025
lirr148,lirr123,True,1400
lirr148,lirr124,False,925
lirr148,lirr124,True,1250
lirr148,lirr125,False,925
lirr148,lirr125,True,1250
lirr148,lirr126,False,2225
lirr148,lirr126,True,3050
lirr148,lirr127,False,925
lirr148,lirr127,True,1250
lirr148,lirr129,False,1425
lirr148,lirr129,True,1975
lirr148,lirr13,False,2225
lirr148,lirr13,True,3050
lirr148,lirr132,False,925
lirr148,lirr132,True,1250
lirr148,lirr135,False,1025
lirr148,lirr135,True,1400
lirr148,lirr136,False,1025
lirr148,lirr136,True,1400
lirr148,lirr14,False,1425
lirr148,lirr14,True,1975
lirr148,lirr140,False,1700
lirr148,lirr140,True,2350
lirr148,lirr141,False,2225
lirr148,lirr141,True,3050
lirr148,lirr142,False,925
lirr148,lirr142,True,1250
lirr148,lirr149,False,925
lirr148,lirr149,True,1250
lirr148,lirr152,False,925
lirr148,lirr152,True,1250
lirr148,lirr153,False,1200
lirr148,lirr153,True,1675
lirr148,lirr154,False,1025
lirr148,lirr154,True,1400
lirr148,lirr155,False,1025
lirr148,lirr155,True,1400
lirr148,lirr157,False,1425
lirr148,lirr157,True,1975
lirr148,lirr16,False,1025
lirr148,lirr16,True,1400
lirr148,lirr163,False,1425
lirr148,lirr163,True,1975
lirr148,lirr164,False,1425
lirr148,lirr164,True,1975
lirr148,lirr165,False,1200
lirr148,lirr165,True,1675
lirr148,lirr175,False,775
lirr148,lirr175,True,1075
lirr148,lirr176,False,2225
lirr148,lirr176,True,3050
lirr148,lirr179,False,1425
lirr148,lirr179,True,1975
lirr148,lirr180,False,775
lirr148,lirr180,True,1075
lirr148,lirr182,False,1025
lirr148,lirr182,True,1400
lirr148,lirr183,False,1025
lirr148,lirr183,True,1400
lirr148,lirr184,False,775
lirr148,lirr184,True,1075
lirr148,lirr185,False,1025
lirr148,lirr185,True,1400
lirr148,lirr187,False,1025
lirr148,lirr187,True,1400
lirr148,lirr190,False,2225
lirr148,lirr190,True,3050
lirr148,lirr191,False,2225
lirr148,lirr191,True,3050
lirr148,lirr193,False,1425
lirr148,lirr193,True,1975
lirr148,lirr195,False,925
lirr148,lirr195,True,1250
lirr148,lirr198,False,1700
lirr148,lirr198,True,2350
lirr148,lirr20,False,1025
lirr148,lirr20,True,1400
lirr148,lirr202,False,1425
lirr148,lirr202,True,1975
lirr148,lirr204,False,1425
lirr148,lirr204,True,1975
lirr148,lirr205,False,1025
lirr148,lirr205,True,1400
lirr148,lirr21,False,1700
lirr148,lirr21,True,2350
lirr148,lirr211,False,925
lirr148,lirr211,True,1250
lirr148,lirr213,False,1025
lirr148,lirr213,True,1400
lirr148,lirr215,False,1025
lirr148,lirr215,True,1400
lirr148,lirr216,False,925
lirr148,lirr216,True,1250
lirr148,lirr217,False,925
lirr148,lirr217,True,1250
lirr148,lirr219,False,925
lirr148,lirr219,True,1250
lirr148,lirr220,False,1200
lirr148,lirr220,True,1675
lirr148,lirr223,False,1700
lirr148,lirr223,True,2350
lirr148,lirr225,False,1025
lirr148,lirr225,True,1400
lirr148,lirr226,False,1025
lirr148,lirr226,True,1400
lirr148,lirr23,False,925
lirr148,lirr23,True,1250
lirr148,lirr233,False,2225
lirr148,lirr233,True,3050
lirr148,lirr241,False,650
lirr148,lirr241,True,900
lirr148,lirr26,False,1425
lirr148,lirr26,True,1975
lirr148,lirr27,False,1200
lirr148,lirr27,True,1675
lirr148,lirr29,False,1425
lirr148,lirr29,True,1975
lirr148,lirr31,False,1025
lirr148,lirr31,True,1400
lirr148,lirr32,False,925
lirr148,lirr32,True,1250
lirr148,lirr33,False,1425
lirr148,lirr33,True,1975
lirr148,lirr36,False,925
lirr148,lirr36,True,1250
lirr148,lirr38,False,1200
lirr148,lirr38,True,1675
lirr148,lirr39,False,1025
lirr148,lirr39,True,1400
lirr148,lirr4,False,2225
lirr148,lirr4,True,3050
lirr148,lirr40,False,1200
lirr148,lirr40,True,1675
lirr148,lirr44,False,1200
lirr148,lirr44,True,1675
lirr148,lirr48,False,2225
lirr148,lirr48,True,3050
lirr148,lirr50,False,650
lirr148,lirr50,True,900
lirr148,lirr51,False,1025
lirr148,lirr51,True,1400
lirr148,lirr52,False,925
lirr148,lirr52,True,1250
lirr148,lirr59,False,1025
lirr148,lirr59,True,1400
lirr148,lirr63,False,925
lirr148,lirr63,True,1250
lirr148,lirr64,False,1025
lirr148,lirr64,True,1400
lirr148,lirr65,False,925
lirr148,lirr65,True,1250
lirr148,lirr66,False,925
lirr148,lirr66,True,1250
lirr148,lirr67,False,1025
lirr148,lirr67,True,1400
lirr148,lirr68,False,925
lirr148,lirr68,True,1250
lirr148,lirr71,False,1025
lirr148,lirr71,True,1400
lirr148,lirr73,False,2225
lirr148,lirr73,True,3050
lirr148,lirr74,False,1425
lirr148,lirr74,True,1975
lirr148,lirr76,False,1025
lirr148,lirr76,True,1400
lirr148,lirr77,False,1025
lirr148,lirr77,True,1400
lirr148,lirr78,False,1200
lirr148,lirr78,True,1675
lirr148,lirr8,False,1200
lirr148,lirr8,True,1675
lirr148,lirr83,False,2225
lirr148,lirr83,True,3050
lirr148,lirr84,False,925
lirr148,lirr84,True,1250
lirr148,lirr85,False,925
lirr148,lirr85,True,1250
lirr148,lirr89,False,775
lirr148,lirr89,True,1075
lirr148,lirr91,False,1200
lirr148,lirr91,True,1675
lirr148,lirr92,False,1025
lirr148,lirr92,True,1400
lirr148,lirr94,False,925
lirr148,lirr94,True,1250
lirr148,lirr99,False,1025
lirr148,lirr99,True,1400
lirr149,lirr102,False,600
lirr149,lirr102,True,825
lirr149,lirr107,False,925
lirr149,lirr107,True,1250
lirr149,lirr118,False,925
lirr149,lirr118,True,1250
lirr149,lirr148,False,925
lirr149,lirr148,True,1250
lirr149,lirr175,False,600
lirr149,lirr175,True,825
lirr149,lirr195,False,325
lirr149,lirr195,True,325
lirr149,lirr214,False,925
lirr149,lirr214,True,1250
lirr149,lirr23,False,325
lirr149,lirr23,True,325
lirr149,lirr237,False,925
lirr149,lirr237,True,1250
lirr149,lirr241,False,925
lirr149,lirr241,True,1250
lirr149,lirr36,False,325
lirr149,lirr36,True,325
lirr149,lirr50,False,925
lirr149,lirr50,True,1250
lirr149,lirr55,False,925
lirr149,lirr55,True,1250
lirr149,lirr63,False,325
lirr149,lirr63,True,325
lirr149,lirr68,False,325
lirr149,lirr68,True,325
lirr149,lirr84,False,325
lirr149,lirr84,True,325
lirr149,lirr89,False,600
lirr149,lirr89,True,825
lirr149,lirr90,False,925
lirr149,lirr90,True,1250
lirr152,lirr1,False,325
lirr152,lirr1,True,325
lirr152,lirr100,False,750
lirr152,lirr100,True,750
lirr152,lirr102,False,600
lirr152,lirr102,True,825
lirr152,lirr107,False,925
lirr152,lirr107,True,1250
lirr152,lirr111,False,750
lirr152,lirr111,True,750
lirr152,lirr118,False,925
lirr152,lirr118,True,1250
lirr152,lirr123,False,325
lirr152,lirr123,True,325
lirr152,lirr126,False,1775
lirr152,lirr126,True,1775
lirr152,lirr127,False,325
lirr152,lirr127,True,325
lirr152,lirr129,False,750
lirr152,lirr129,True,750
lirr152,lirr13,False,1775
lirr152,lirr13,True,1775
lirr152,lirr132,False,325
lirr152,lirr132,True,325
lirr152,lirr14,False,750
lirr152,lirr14,True,750
lirr152,lirr140,False,1125
lirr152,lirr140,True,1125
lirr152,lirr141,False,1775
lirr152,lirr141,True,1775
lirr152,lirr148,False,925
lirr152,lirr148,True,1250
lirr152,lirr153,False,600
lirr152,lirr153,True,600
lirr152,lirr154,False,325
lirr152,lirr154,True,325
lirr152,lirr157,False,750
lirr152,lirr157,True,750
lirr152,lirr163,False,750
lirr152,lirr163,True,750
lirr152,lirr164,False,750
lirr152,lirr164,True,750
lirr152,lirr165,False,600
lirr152,lirr165,True,600
lirr152,lirr176,False,1775
lirr152,lirr176,True,1775
lirr152,lirr179,False,750
lirr152,lirr179,True,750
lirr152,lirr182,False,325
lirr152,lirr182,True,325
lirr152,lirr185,False,325
lirr152,lirr185,True,325
lirr152,lirr190,False,1775
lirr152,lirr190,True,1775
lirr152,lirr191,False,1775
lirr152,lirr191,True,1775
lirr152,lirr193,False,750
lirr152,lirr193,True,750
lirr152,lirr198,False,1125
lirr152,lirr198,True,1125
lirr152,lirr20,False,325
lirr152,lirr20,True,325
lirr152,lirr202,False,750
lirr152,lirr202,True,750
lirr152,lirr204,False,750
lirr152,lirr204,True,750
lirr152,lirr205,False,325
lirr152,lirr205,True,325
lirr152,lirr21,False,1125
lirr152,lirr21,True,1125
lirr152,lirr213,False,325
lirr152,lirr213,True,325
lirr152,lirr214,False,925
lirr152,lirr214,True,1250
lirr152,lirr220,False,600
lirr152,lirr220,True,600
lirr152,lirr223,False,1125
lirr152,lirr223,True,1125
lirr152,lirr233,False,1775
lirr152,lirr233,True,1775
lirr152,lirr237,False,925
lirr152,lirr237,True,1250
lirr152,lirr241,False,925
lirr152,lirr241,True,1250
lirr152,lirr26,False,750
lirr152,lirr26,True,750
lirr152,lirr27,False,600
lirr152,lirr27,True,600
lirr152,lirr29,False,750
lirr152,lirr29,True,750
lirr152,lirr33,False,750
lirr152,lirr33,True,750
lirr152,lirr39,False,325
lirr152,lirr39,True,325
lirr152,lirr4,False,1775
lirr152,lirr4,True,1775
lirr152,lirr40,False,600
lirr152,lirr40,True,600
lirr152,lirr44,False,600
lirr152,lirr44,True,600
lirr152,lirr48,False,1775
lirr152,lirr48,True,1775
lirr152,lirr50,False,925
lirr152,lirr50,True,1250
lirr152,lirr52,False,325
lirr152,lirr52,True,325
lirr152,lirr55,False,925
lirr152,lirr55,True,1250
lirr152,lirr59,False,325
lirr152,lirr59,True,325
lirr152,lirr63,False,325
lirr152,lirr63,True,325
lirr152,lirr67,False,325
lirr152,lirr67,True,325
lirr152,lirr71,False,325
lirr152,lirr71,True,325
lirr152,lirr73,False,1775
lirr152,lirr73,True,1775
lirr152,lirr74,False,750
lirr152,lirr74,True,750
lirr152,lirr76,False,325
lirr152,lirr76,True,325
lirr152,lirr77,False,325
lirr152,lirr77,True,325
lirr152,lirr78,False,600
lirr152,lirr78,True,600
lirr152,lirr83,False,1775
lirr152,lirr83,True,1775
lirr152,lirr90,False,925
lirr152,lirr90,True,1250
lirr152,lirr91,False,600
lirr152,lirr91,True,600
lirr152,lirr92,False,325
lirr152,lirr92,True,325
lirr153,lirr102,False,900
lirr153,lirr102,True,1225
lirr153,lirr107,False,1200
lirr153,lirr107,True,1675
lirr153,lirr111,False,325
lirr153,lirr111,True,325
lirr153,lirr118,False,1200
lirr153,lirr118,True,1675
lirr153,lirr127,False,600
lirr153,lirr127,True,600
lirr153,lirr132,False,600
lirr153,lirr132,True,600
lirr153,lirr14,False,325
lirr153,lirr14,True,325
lirr153,lirr148,False,1200
lirr153,lirr148,True,1675
lirr153,lirr152,False,600
lirr153,lirr152,True,600
lirr153,lirr164,False,325
lirr153,lirr164,True,325
lirr153,lirr193,False,325
lirr153,lirr193,True,325
lirr153,lirr202,False,325
lirr153,lirr202,True,325
lirr153,lirr205,False,325
lirr153,lirr205,True,325
lirr153,lirr213,False,325
lirr153,lirr213,True,325
lirr153,lirr214,False,1200
lirr153,lirr214,True,1675
lirr153,lirr237,False,1200
lirr153,lirr237,True,1675
lirr153,lirr241,False,1200
lirr153,lirr241,True,1675
lirr153,lirr39,False,325
lirr153,lirr39,True,325
lirr153,lirr40,False,325
lirr153,lirr40,True,325
lirr153,lirr50,False,1200
lirr153,lirr50,True,1675
lirr153,lirr55,False,1200
lirr153,lirr55,True,1675
lirr153,lirr63,False,600
lirr153,lirr63,True,600
lirr153,lirr78,False,325
lirr153,lirr78,True,325
lirr153,lirr90,False,1200
lirr153,lirr90,True,1675
lirr153,lirr91,False,325
lirr153,lirr91,True,325
lirr153,lirr92,False,325
lirr153,lirr92,True,325
lirr154,lirr1,False,325
lirr154,lirr1,True,325
lirr154,lirr102,False,725
lirr154,lirr102,True,1000
lirr154,lirr107,False,1025
lirr154,lirr107,True,1400
lirr154,lirr118,False,1025
lirr154,lirr118,True,1400
lirr154,lirr123,False,325
lirr154,lirr123,True,325
lirr154,lirr127,False,325
lirr154,lirr127,True,325
lirr154,lirr132,False,325
lirr154,lirr132,True,325
lirr154,lirr148,False,1025
lirr154,lirr148,True,1400
lirr154,lirr152,False,325
lirr154,lirr152,True,325
lirr154,lirr182,False,325
lirr154,lirr182,True,325
lirr154,lirr185,False,325
lirr154,lirr185,True,325
lirr154,lirr214,False,1025
lirr154,lirr214,True,1400
lirr154,lirr237,False,1025
lirr154,lirr237,True,1400
lirr154,lirr241,False,1025
lirr154,lirr241,True,1400
lirr154,lirr50,False,1025
lirr154,lirr50,True,1400
lirr154,lirr52,False,325
lirr154,lirr52,True,325
lirr154,lirr55,False,1025
lirr154,lirr55,True,1400
lirr154,lirr67,False,325
lirr154,lirr67,True,325
lirr154,lirr71,False,325
lirr154,lirr71,True,325
lirr154,lirr76,False,325
lirr154,lirr76,True,325
lirr154,lirr77,False,325
lirr154,lirr77,True,325
lirr154,lirr90,False,1025
lirr154,lirr90,True,1400
lirr155,lirr102,False,725
lirr155,lirr102,True,1000
lirr155,lirr107,False,1025
lirr155,lirr107,True,1400
lirr155,lirr113,False,325
lirr155,lirr113,True,325
lirr155,lirr118,False,1025
lirr155,lirr118,True,1400
lirr155,lirr119,False,725
lirr155,lirr119,True,1000
lirr155,lirr122,False,725
lirr155,lirr122,True,1000
lirr155,lirr125,False,325
lirr155,lirr125,True,325
lirr155,lirr148,False,1025
lirr155,lirr148,True,1400
lirr155,lirr180,False,725
lirr155,lirr180,True,1000
lirr155,lirr184,False,725
lirr155,lirr184,True,1000
lirr155,lirr211,False,325
lirr155,lirr211,True,325
lirr155,lirr214,False,1025
lirr155,lirr214,True,1400
lirr155,lirr237,False,1025
lirr155,lirr237,True,1400
lirr155,lirr241,False,1025
lirr155,lirr241,True,1400
lirr155,lirr31,False,325
lirr155,lirr31,True,325
lirr155,lirr50,False,1025
lirr155,lirr50,True,1400
lirr155,lirr51,False,325
lirr155,lirr51,True,325
lirr155,lirr55,False,1025
lirr155,lirr55,True,1400
lirr155,lirr90,False,1025
lirr155,lirr90,True,1400
lirr155,lirr99,False,325
lirr155,lirr99,True,325
lirr157,lirr100,False,325
lirr157,lirr100,True,325
lirr157,lirr102,False,1100
lirr157,lirr102,True,1525
lirr157,lirr107,False,1425
lirr157,lirr107,True,1975
lirr157,lirr117,False,325
lirr157,lirr117,True,325
lirr157,lirr118,False,1425
lirr157,lirr118,True,1975
lirr157,lirr125,False,750
lirr157,lirr125,True,750
lirr157,lirr127,False,750
lirr157,lirr127,True,750
lirr157,lirr13,False,950
lirr157,lirr13,True,950
lirr157,lirr132,False,750
lirr157,lirr132,True,750
lirr157,lirr135,False,600
lirr157,lirr135,True,600
lirr157,lirr136,False,600
lirr157,lirr136,True,600
lirr157,lirr140,False,325
lirr157,lirr140,True,325
lirr157,lirr141,False,950
lirr157,lirr141,True,950
lirr157,lirr148,False,1425
lirr157,lirr148,True,1975
lirr157,lirr152,False,750
lirr157,lirr152,True,750
lirr157,lirr16,False,600
lirr157,lirr16,True,600
lirr157,lirr163,False,325
lirr157,lirr163,True,325
lirr157,lirr175,False,1100
lirr157,lirr175,True,1525
lirr157,lirr183,False,600
lirr157,lirr183,True,600
lirr157,lirr184,False,1100
lirr157,lirr184,True,1525
lirr157,lirr187,False,600
lirr157,lirr187,True,600
lirr157,lirr191,False,950
lirr157,lirr191,True,950
lirr157,lirr198,False,325
lirr157,lirr198,True,325
lirr157,lirr204,False,325
lirr157,lirr204,True,325
lirr157,lirr21,False,325
lirr157,lirr21,True,325
lirr157,lirr211,False,750
lirr157,lirr211,True,750
lirr157,lirr213,False,600
lirr157,lirr213,True,600
lirr157,lirr214,False,1425
lirr157,lirr214,True,1975
lirr157,lirr215,False,600
lirr157,lirr215,True,600
lirr157,lirr225,False,600
lirr157,lirr225,True,600
lirr157,lirr226,False,600
lirr157,lirr226,True,600
lirr157,lirr23,False,750
lirr157,lirr23,True,750
lirr157,lirr233,False,950
lirr157,lirr233,True,950
lirr157,lirr237,False,1425
lirr157,lirr237,True,1975
lirr157,lirr241,False,1425
lirr157,lirr241,True,1975
lirr157,lirr26,False,325
lirr157,lirr26,True,325
lirr157,lirr27,False,325
lirr157,lirr27,True,325
lirr157,lirr38,False,325
lirr157,lirr38,True,325
lirr157,lirr39,False,600
lirr157,lirr39,True,600
lirr157,lirr4,False,950
lirr157,lirr4,True,950
lirr157,lirr48,False,950
lirr157,lirr48,True,950
lirr157,lirr50,False,1425
lirr157,lirr50,True,1975
lirr157,lirr55,False,1425
lirr157,lirr55,True,1975
lirr157,lirr63,False,750
lirr157,lirr63,True,750
lirr157,lirr64,False,600
lirr157,lirr64,True,600
lirr157,lirr74,False,325
lirr157,lirr74,True,325
lirr157,lirr8,False,325
lirr157,lirr8,True,325
lirr157,lirr83,False,950
lirr157,lirr83,True,950
lirr157,lirr89,False,1100
lirr157,lirr89,True,1525
lirr157,lirr90,False,1425
lirr157,lirr90,True,1975
lirr157,lirr92,False,600
lirr157,lirr92,True,600
lirr16,lirr100,False,600
lirr16,lirr100,True,600
lirr16,lirr102,False,725
lirr16,lirr102,True,1000
lirr16,lirr107,False,1025
lirr16,lirr107,True,1400
lirr16,lirr117,False,325
lirr16,lirr117,True,325
lirr16,lirr118,False,1025
lirr16,lirr118,True,1400
lirr16,lirr125,False,325
lirr16,lirr125,True,325
lirr16,lirr13,False,1650
lirr16,lirr13,True,1650
lirr16,lirr135,False,325
lirr16,lirr135,True,325
lirr16,lirr136,False,325
lirr16,lirr136,True,325
lirr16,lirr140,False,1000
lirr16,lirr140,True,1000
lirr16,lirr141,False,1650
lirr16,lirr141,True,1650
lirr16,lirr148,False,1025
lirr16,lirr148,True,1400
lirr16,lirr157,False,600
lirr16,lirr157,True,600
lirr16,lirr163,False,600
lirr16,lirr163,True,600
lirr16,lirr183,False,325
lirr16,lirr183,True,325
lirr16,lirr184,False,725
lirr16,lirr184,True,1000
lirr16,lirr187,False,325
lirr16,lirr187,True,325
lirr16,lirr191,False,1650
lirr16,lirr191,True,1650
lirr16,lirr198,False,1000
lirr16,lirr198,True,1000
lirr16,lirr204,False,600
lirr16,lirr204,True,600
lirr16,lirr21,False,1000
lirr16,lirr21,True,1000
lirr16,lirr211,False,325
lirr16,lirr211,True,325
lirr16,lirr214,False,1025
lirr16,lirr214,True,1400
lirr16,lirr215,False,325
lirr16,lirr215,True,325
lirr16,lirr225,False,325
lirr16,lirr225,True,325
lirr16,lirr226,False,325
lirr16,lirr226,True,325
lirr16,lirr233,False,1650
lirr16,lirr233,True,1650
lirr16,lirr237,False,1025
lirr16,lirr237,True,1400
lirr16,lirr241,False,1025
lirr16,lirr241,True,1400
lirr16,lirr26,False,600
lirr16,lirr26,True,600
lirr16,lirr27,False,325
lirr16,lirr27,True,325
lirr16,lirr38,False,325
lirr16,lirr38,True,325
lirr16,lirr4,False,1650
lirr16,lirr4,True,1650
lirr16,lirr48,False,1650
lirr16,lirr48,True,1650
lirr16,lirr50,False,1025
lirr16,lirr50,True,1400
lirr16,lirr55,False,1025
lirr16,lirr55,True,1400
lirr16,lirr64,False,325
lirr16,lirr64,True,325
lirr16,lirr74,False,600
lirr16,lirr74,True,600
lirr16,lirr8,False,325
lirr16,lirr8,True,325
lirr16,lirr83,False,1650
lirr16,lirr83,True,1650
lirr16,lirr90,False,1025
lirr16,lirr90,True,1400
lirr162,lirr11,False,600
lirr162,lirr11,True,825
lirr162,lirr120,False,600
lirr162,lirr120,True,825
lirr162,lirr130,False,600
lirr162,lirr130,True,825
lirr162,lirr131,False,325
lirr162,lirr131,True,325
lirr162,lirr171,False,325
lirr162,lirr171,True,325
lirr162,lirr2,False,600
lirr162,lirr2,True,825
lirr162,lirr214,False,925
lirr162,lirr214,True,1250
lirr162,lirr237,False,925
lirr162,lirr237,True,1250
lirr162,lirr25,False,600
lirr162,lirr25,True,825
lirr162,lirr42,False,600
lirr162,lirr42,True,825
lirr162,lirr56,False,600
lirr162,lirr56,True,825
lirr162,lirr72,False,325
lirr162,lirr72,True,325
lirr163,lirr100,False,325
lirr163,lirr100,True,325
lirr163,lirr102,False,1100
lirr163,lirr102,True,1525
lirr163,lirr107,False,1425
lirr163,lirr107,True,1975
lirr163,lirr117,False,325
lirr163,lirr117,True,325
lirr163,lirr118,False,1425
lirr163,lirr118,True,1975
lirr163,lirr125,False,750
lirr163,lirr125,True,750
lirr163,lirr127,False,750
lirr163,lirr127,True,750
lirr163,lirr13,False,950
lirr163,lirr13,True,950
lirr163,lirr132,False,750
lirr163,lirr132,True,750
lirr163,lirr135,False,600
lirr163,lirr135,True,600
lirr163,lirr136,False,600
lirr163,lirr136,True,600
lirr163,lirr140,False,325
lirr163,lirr140,True,325
lirr163,lirr141,False,950
lirr163,lirr141,True,950
lirr163,lirr148,False,1425
lirr163,lirr148,True,1975
lirr163,lirr152,False,750
lirr163,lirr152,True,750
lirr163,lirr157,False,325
lirr163,lirr157,True,325
lirr163,lirr16,False,600
lirr163,lirr16,True,600
lirr163,lirr175,False,1100
lirr163,lirr175,True,1525
lirr163,lirr183,False,600
lirr163,lirr183,True,600
lirr163,lirr184,False,1100
lirr163,lirr184,True,1525
lirr163,lirr187,False,600
lirr163,lirr187,True,600
lirr163,lirr191,False,950
lirr163,lirr191,True,950
lirr163,lirr198,False,325
lirr163,lirr198,True,325
lirr163,lirr204,False,325
lirr163,lirr204,True,325
lirr163,lirr21,False,325
lirr163,lirr21,True,325
lirr163,lirr211,False,750
lirr163,lirr211,True,750
lirr163,lirr213,False,600
lirr163,lirr213,True,600
lirr163,lirr214,False,1425
lirr163,lirr214,True,1975
lirr163,lirr215,False,600
lirr163,lirr215,True,600
lirr163,lirr225,False,600
lirr163,lirr225,True,600
lirr163,lirr226,False,600
lirr163,lirr226,True,600
lirr163,lirr23,False,750
lirr163,lirr23,True,750
lirr163,lirr233,False,950
lirr163,lirr233,True,950
lirr163,lirr237,False,1425
lirr163,lirr237,True,1975
lirr163,lirr241,False,1425
lirr163,lirr241,True,1975
lirr163,lirr26,False,325
lirr163,lirr26,True,325
lirr163,lirr27,False,325
lirr163,lirr27,True,325
lirr163,lirr38,False,325
lirr163,lirr38,True,325
lirr163,lirr39,False,600
lirr163,lirr39,True,600
lirr163,lirr4,False,950
lirr163,lirr4,True,950
lirr163,lirr48,False,950
lirr163,lirr48,True,950
lirr163,lirr50,False,1425
lirr163,lirr50,True,1975
lirr163,lirr55,False,1425
lirr163,lirr55,True,1975
lirr163,lirr63,False,750
lirr163,lirr63,True,750
lirr163,lirr64,False,600
lirr163,lirr64,True,600
lirr163,lirr74,False,325
lirr163,lirr74,True,325
lirr163,lirr8,False,325
lirr163,lirr8,True,325
lirr163,lirr83,False,950
lirr163,lirr83,True,950
lirr163,lirr89,False,1100
lirr163,lirr89,True,1525
lirr163,lirr90,False,1425
lirr163,lirr90,True,1975
lirr163,lirr92,False,600
lirr163,lirr92,True,600
lirr164,lirr102,False,1100
lirr164,lirr102,True,1525
lirr164,lirr107,False,1425
lirr164,lirr107,True,1975
lirr164,lirr111,False,325
lirr164,lirr111,True,325
lirr164,lirr118,False,1425
lirr164,lirr118,True,1975
lirr164,lirr127,False,750
lirr164,lirr127,True,750
lirr164,lirr132,False,750
lirr164,lirr132,True,750
lirr164,lirr14,False,325
lirr164,lirr14,True,325
lirr164,lirr148,False,1425
lirr164,lirr148,True,1975
lirr164,lirr152,False,750
lirr164,lirr152,True,750
lirr164,lirr153,False,325
lirr164,lirr153,True,325
lirr164,lirr193,False,325
lirr164,lirr193,True,325
lirr164,lirr202,False,325
lirr164,lirr202,True,325
lirr164,lirr205,False,600
lirr164,lirr205,True,600
lirr164,lirr213,False,600
lirr164,lirr213,True,600
lirr164,lirr214,False,1425
lirr164,lirr214,True,1975
lirr164,lirr237,False,1425
lirr164,lirr237,True,1975
lirr164,lirr241,False,1425
lirr164,lirr241,True,1975
lirr164,lirr39,False,600
lirr164,lirr39,True,600
lirr164,lirr40,False,325
lirr164,lirr40,True,325
lirr164,lirr50,False,1425
lirr164,lirr50,True,1975
lirr164,lirr55,False,1425
lirr164,lirr55,True,1975
lirr164,lirr63,False,750
lirr164,lirr63,True,750
lirr164,lirr78,False,325
lirr164,lirr78,True,325
lirr164,lirr90,False,1425
lirr164,lirr90,True,1975
lirr164,lirr91,False,325
lirr164,lirr91,True,325
lirr164,lirr92,False,600
lirr164,lirr92,True,600
lirr165,lirr102,False,900
lirr165,lirr102,True,1225
lirr165,lirr107,False,1200
lirr165,lirr107,True,1675
lirr165,lirr118,False,1200
lirr165,lirr118,True,1675
lirr165,lirr126,False,1350
lirr165,lirr126,True,1350
lirr165,lirr127,False,600
lirr165,lirr127,True,600
lirr165,lirr129,False,325
lirr165,lirr129,True,325
lirr165,lirr132,False,600
lirr165,lirr132,True,600
lirr165,lirr148,False,1200
lirr165,lirr148,True,1675
lirr165,lirr152,False,600
lirr165,lirr152,True,600
lirr165,lirr176,False,1350
lirr165,lirr176,True,1350
lirr165,lirr179,False,325
lirr165,lirr179,True,325
lirr165,lirr190,False,1350
lirr165,lirr190,True,1350
lirr165,lirr20,False,325
lirr165,lirr20,True,325
lirr165,lirr213,False,325
lirr165,lirr213,True,325
lirr165,lirr214,False,1200
lirr165,lirr214,True,1675
lirr165,lirr220,False,325
lirr165,lirr220,True,325
lirr165,lirr223,False,750
lirr165,lirr223,True,750
lirr165,lirr237,False,1200
lirr165,lirr237,True,1675
lirr165,lirr241,False,1200
lirr165,lirr241,True,1675
lirr165,lirr29,False,325
lirr165,lirr29,True,325
lirr165,lirr33,False,325
lirr165,lirr33,True,325
lirr165,lirr39,False,325
lirr165,lirr39,True,325
lirr165,lirr44,False,325
lirr165,lirr44,True,325
lirr165,lirr50,False,1200
lirr165,lirr50,True,1675
lirr165,lirr55,False,1200
lirr165,lirr55,True,1675
lirr165,lirr59,False,325
lirr165,lirr59,True,325
lirr165,lirr63,False,600
lirr165,lirr63,True,600
lirr165,lirr73,False,1350
lirr165,lirr73,True,1350
lirr165,lirr90,False,1200
lirr165,lirr90,True,1675
lirr165,lirr92,False,325
lirr165,lirr92,True,325
lirr171,lirr11,False,600
lirr171,lirr11,True,825
lirr171,lirr120,False,600
lirr171,lirr120,True,825
lirr171,lirr130,False,600
lirr171,lirr130,True,825
lirr171,lirr131,False,325
lirr171,lirr131,True,325
lirr171,lirr162,False,325
lirr171,lirr162,True,325
lirr171,lirr2,False,600
lirr171,lirr2,True,825
lirr171,lirr214,False,925
lirr171,lirr214,True,1250
lirr171,lirr237,False,925
lirr171,lirr237,True,1250
lirr171,lirr25,False,600
lirr171,lirr25,True,825
lirr171,lirr42,False,600
lirr171,lirr42,True,825
lirr171,lirr56,False,600
lirr171,lirr56,True,825
lirr171,lirr72,False,325
lirr171,lirr72,True,325
